triple_id,subject,predicate,object,confidence
20888,hearing_loss,leads_to,cognitive_decline,1.0
34784,hearing_loss,risk_factor_of,risk_of_developing_ad,1.0
34785,hearing_loss,risk_factor_of,developing_ad,1.0
43859,most_significant_modifiable_risk_factor,risk_factor_of,hearing_loss,1.0
43863,modifiable_risk_factor,risk_factor_of,hearing_loss,1.0
43865,dementia,risk_factor_of,hearing_loss,1.0
43892,hearing_services,occurs_in,pacific_islands,1.0
44450,hearing_impairments,measured_by,audiometer_tests,1.0
44516,hearing_thresholds,occurs_in,ears,1.0
44517,hearing_thresholds,occurs_in,clinical_audiometer,1.0
44518,hearing_thresholds,measured_by,interacoustics,1.0
44899,hearing_loss,treated_by,use_of_hearing_aids,1.0
44451,hearing_impairments,measured_by,psychoacoustical_tasks,0.9980108350515366
44449,hearing_impairments,measured_by,subjective_methods,0.9860299885272981
15386,hearing_loss,risk_factor_of,dementia,0.979242683007121
18129,hearing_loss,treated_by,management,0.9781035721302034
18079,hearing_loss,associated_with,dementia,0.9730964690446855
43904,screening,prevents,hearing_impairment,0.9687773525714876
16321,hearing_loss,measured_by,self-reported,0.9676115533709526
23209,speech_and_hearing_abilities,risk_factor_of,risk_factors,0.9523676395416261
20885,removal,prevents,hearing_loss,0.946849086880684
16269,hearing_loss,treated_by,treat,0.9459822833538056
20921,hearing_loss,occurs_in,american_indian/alaskan_native,0.9442554801702501
23208,speech_and_hearing_abilities,risk_factor_of,model_is_by_evaluating_a_wider_range_of_risk_factors,0.9386594474315644
20898,hearing_loss,occurs_in,adults,0.9346522331237794
44522,khz,prevents,conductive_hearing_loss,0.932474994659424
21454,hearing_loss,risk_factor_of,less_education,0.9304148763418199
20920,hearing_loss,affects,american_indian/alaskan_native,0.9286795794963838
44901,use_of_hearing_aids,improves,hearing_loss,0.9258004039525987
43861,most_significant_modifiable_risk_factor,treated_by,hearing_aid,0.9254656642675401
44434,hearing_thresholds,measured_by,perceptual_audiometry,0.9225184977054597
20897,dementia,treated_by,hearing_aids,0.9122129172086717
43864,modifiable_risk_factor,risk_factor_of,hearing_aid_use,0.9058356910943985
44443,hearing_impairments,measured_by,conventional_audiometry,0.9057753890752793
43866,dementia,risk_factor_of,hearing_aid_use,0.9056018501520158
44454,hearing_impairments,measured_by,auditory_evoked_potentials,0.9030537545681001
16270,hearing_loss,treated_by,treat_it,0.9027863800525666
18124,management,improves,hearing_loss,0.8990446567535402
16224,hearing_loss,treated_by,hearing_aids,0.8979702792763711
43860,most_significant_modifiable_risk_factor,risk_factor_of,hearing_aid_use,0.8971095263957978
44452,hearing_impairments,measured_by,objective_methods,0.8970765829086305
18080,hearing_loss,treated_by,corrected,0.894246542453766
20890,hearing_loss,occurs_in,brain,0.8935184121131898
16222,hearing_aids,prevents,dementia,0.892120060890913
20919,hearing_loss,occurs_in,american_indian/alaskan_native_adults,0.8919594645500184
16323,hearing_loss,measured_by,observation-based,0.8872218787670136
43874,hearing_aid_use,prevents,dementia,0.8828347235918046
18128,hearing_loss,treated_by,better_management,0.8770379334688188
15496,hearing_loss,affects,men,0.8753323197364808
44453,hearing_impairments,measured_by,otoacoustic_emissions,0.8733895927667619
16322,hearing_loss,measured_by,observation-based_measure,0.872034764289856
16154,hearing_loss,measured_by,iw-pafs,0.86737017929554
20918,hearing_loss,affects,american_indian/alaskan_native_adults,0.8658786922693253
18086,hearing_aids,improves,hearing_loss,0.8623957017064094
44896,midlife_hearing_loss,risk_factor_of,dementia,0.8605701982975007
18018,hearing_loss,risk_factor_of,risk_factors,0.8594108098745346
44442,additional_hearing_impairments,measured_by,conventional_audiometry,0.8582990348339081
