triple_id,subject,predicate,object,confidence
1521,depression,treated_by,collective-level_interventions,1.0
9672,depression,affects,men,1.0
9772,depression,risk_factor_of,alzheimer_s_disease_related_dementias,1.0
10058,depression,risk_factor_of,risk_of_developing_ad,1.0
10059,depression,risk_factor_of,developing_ad,1.0
14467,depression,occurs_in,aotearoa_new_zealand,1.0
14470,depression,affects,older_aboriginal_people,1.0
14471,depression,affects,aboriginal_people,1.0
15546,comorbid_depression,occurs_in,dementia,1.0
17170,sex,risk_factor_of,depression,1.0
17171,income_level,risk_factor_of,depression,1.0
17172,educational_level,risk_factor_of,depression,1.0
17173,marital_status,risk_factor_of,depression,1.0
17174,type_of_insurance,risk_factor_of,depression,1.0
17175,residential_area,risk_factor_of,depression,1.0
17176,smoking,risk_factor_of,depression,1.0
17177,smoking_and_alcohol_consumption,risk_factor_of,depression,1.0
17178,alcohol_consumption,risk_factor_of,depression,1.0
17179,presence_of_comorbidities,risk_factor_of,depression,1.0
17180,comorbidities,risk_factor_of,depression,1.0
17181,regular_physical_activity,risk_factor_of,depression,1.0
17182,adl,risk_factor_of,depression,1.0
17183,employment_status,risk_factor_of,depression,1.0
17767,physical_activity,improves,depression,1.0
2326,depression,occurs_in,men,0.9994409297966956
4812,depression,risk_factor_of,alzheimer_s_disease,0.9915874539095164
1039,depression,risk_factor_of,dementia,0.9884404493176937
9576,depression,risk_factor_of,dementia_and/or_alzheimer_s_disease,0.9819706439971925
9659,depression,occurs_in,transgender_women,0.9798428234338761
17111,depression,affects,cognitive_functions,0.9677032619714738
9673,depression,occurs_in,mid-life,0.9673536035418511
9671,depression,affects,transgender,0.9666472521305084
15547,depression,occurs_in,dementia,0.9661881715059282
2327,depression,occurs_in,women,0.9616584770941735
17637,modifiable_risk_factors,risk_factor_of,depression,0.9591612726449967
17641,risk_factors,risk_factor_of,depression,0.9482415556907655
17631,depression,occurs_in,cns,0.9468477457761766
17184,age,risk_factor_of,depression,0.9349486172199251
17765,mood_swings,associated_with,depression,0.9295086055994035
9670,depression,occurs_in,cisgender_women,0.9231266197443009
3511,social_support_from_friends,risk_factor_of,depression,0.9137714594602586
17102,depression,occurs_in,korea,0.9124488621950151
11348,depression,treated_by,semaglutide,0.9106585295643126
17630,depression,occurs_in,central_nervous_system,0.9087227821350099
9619,depression,affects,non-binary_adults,0.9071381300687791
17128,depression_status,measured_by,ces-d,0.9002283543348313
17106,depression,treated_by,disease_management,0.8876185804605485
17127,depression_status,measured_by,ces-d_scores,0.8795391350984574
17131,responses_regarding_depression_status,measured_by,ces-d_scores,0.8788949131965638
1038,depression,risk_factor_of,new-onset_dementia,0.8726454138755799
4815,depression,occurs_in,late_life,0.8721604704856873
17126,depression,measured_by,ces-d,0.8696410715579987
14474,systemic_racism,risk_factor_of,depression,0.8695565402507783
17125,baseline_depression,measured_by,ces-d,0.86859889626503
3718,depression,treated_by,intervention,0.8678599536418916
17132,responses_regarding_depression_status,measured_by,ces-d,0.8677988827228547
12260,depression,measured_by,geriatric_depression_scale,0.867322885990143
17213,major_depressive_disorder,treated_by,depression_treatment,0.8611713260412217
17108,depression,affects,cognitive_function,0.8543675929307939
17768,depression,treated_by,physical_activity,0.8512587785720827
17632,depression,treated_by,primary_care_medicine,0.8493504732847215
15537,depression,leads_to,subsequent_dementia,0.8486655712127686
14468,literacy,risk_factor_of,depression,0.8479918479919434
15559,depression,worsens,dementia,0.8477404803037644
3436,depression,affects,american_indian/alaskan_native,0.8454791098833084
3413,depression,causes,cognitive_decline,0.8441437056660652
4585,depression,associated_with,dementia,0.838014030456543
3509,depression,occurs_in,immigrant,0.8366369396448136
15567,depression,measured_by,screening_scales,0.8351133972406388
3520,depression,treated_by,programs,0.8335000962018967
14477,childhood_adversity,risk_factor_of,depression,0.8306825667619706
17642,risk_factors,causes,depression,0.8292889386415482
17120,depression,causes,symptoms,0.8291088730096817
1019,obesity,risk_factor_of,depression,0.8280011206865311
1116,depression,risk_factor_of,dementia_risk,0.8255483716726304
3510,depression,affects,women,0.8240846931934357
9655,depression,occurs_in,females,0.8236774444580078
17110,depression,affects,cognitive_function_decline,0.8236309498548509
9654,depression,affects,females,0.8191061109304428
17207,depression,treated_by,antidepressants,0.8181649684906006
15554,depression,associated_with,cognitive_impairment,0.8158307313919068
9621,depression,affects,cisgender_men,0.8128120362758637
15443,depression,risk_factor_of,risk_of_dementia,0.811969554424286
1210,depression,treated_by,mental_health_services,0.8074969291687012
3437,depression,occurs_in,american_indian/alaskan_native,0.8066771566867829
9620,depression,occurs_in,non-binary_adults,0.8042025029659272
3508,depression,affects,immigrant,0.7966810554265976
13888,depression,risk_factor_of,mci,0.7949086964130402
17107,depression,risk_factor_of,cardiovascular_disease,0.7942802101373673
15534,depression,leads_to,future_dementia,0.7940530240535737
14475,systemic_racism,causes,depression,0.793497183918953
17216,mdd,treated_by,depression_treatment,0.7930272579193116
3925,depression,risk_factor_of,osa,0.791876146197319
3711,depression,occurs_in,males,0.7906656205654145
1153,physical_inactivity,risk_factor_of,depression,0.7863165974617005
17105,depression,associated_with,multimorbidity,0.7855146616697312
11455,semaglutide,prevents,depression,0.7853616416454315
17185,depression,worsens,cognitive_function,0.7828165382146836
3434,depression,affects,american_indian/alaskan_native_adults,0.7827409863471986
17211,depression,affects,elderly,0.7814095407724381
9623,depression,affects,cisgender_women,0.7810739487409593
15532,depression,leads_to,incident_dementia,0.7804570853710175
15533,depression,leads_to,dementia,0.778252312541008
15561,depression,treated_by,clinicians,0.7782469004392625
14469,depression,associated_with,vascular_dementia,0.7777431398630142
14150,depression,occurs_in,old_age,0.776185491681099
9624,depression,affects,transgender_women,0.7716400831937791
1154,depression,risk_factor_of,modifiable_dementia,0.7711071729660035
17638,modifiable_risk_factors,causes,depression,0.7679172217845918
15558,depression-dementia,worsens,dementia,0.7667250692844392
2364,depression,measured_by,self-reported_measures,0.7632106602191926
2344,addressing_depression,prevents,dementia,0.7582057029008866
17221,depression,treated_by,antidepressant_medications,0.7568673700094224
4795,depression,affects,all_ages,0.7566181927919389
3435,depression,occurs_in,american_indian/alaskan_native_adults,0.7561208665370942
17099,persistent_depression,occurs_in,korea,0.7553752124309541
17129,responses,describes,depression_status,0.7551144570112229
1115,depression,risk_factor_of,modifiable_dementia_risk,0.7546582132577897
17212,depression_treatment,occurs_in,korea,0.7502797305583955
17189,depression,causes,cognitive_function_decline,0.7476201415061952
17119,depression,causes,patterns_of_symptoms,0.7472285389900208
5931,depression-related_symptoms,treated_by,treatment,0.7457420140504838
17101,depression,affects,middle-aged_adults,0.7432651281356812
17100,depression,associated_with,early-onset_or_young-onset_dementia,0.7380222588777543
9622,depression,occurs_in,cisgender_men,0.7356460005044938
15553,appetite,part_of,specific_domain_of_depression_symptoms,0.7343161612749101
14478,childhood_adversity,causes,depression,0.7305143982172013
15556,depression_with_cognitive_impairment,leads_to,dementia,0.7298758983612061
9625,depression,affects,transgender_men,0.7255806088447572
17188,persistent_depression,causes,cognitive_function_decline,0.7087888151407242
15548,previous_depression,predicts,subsequent_dementia,0.7055546969175339
17130,responses_regarding_depression_status,describes,depression_status,0.7004026204347611
12169,depression_scale,measure,depression,0.7
14283,depression,associate_with,vascular_dementia,0.7
15501,depression,accompany_with,cognitive_impairment,0.7
17098,persistent_depression,associated_with,early-onset_or_young-onset_dementia,0.6912117630243302
3653,depression,have,complex_bidirectional_relationship,0.65
8268,depression,report,memory_decline,0.65
9510,transgender_women,show,depression,0.6178
15503,depression,with,cognitive_impairment,0.6000000000000001
3654,depression,is_a,independent_risk_factor,0.55
4677,other_risk_factors,including,depression,0.55
15405,multiple_risk_factors,including,depression,0.55
15509,comorbid_depression,is_a,common,0.55
15520,depression,with,cognitive_impairment_group,0.55
17045,depressive_symptoms,including,persistent_depression,0.55
5891,depression,associate,immune_dysregulation,0.5
13843,anxiety,have,depression,0.5
15502,depression,accompany,cognitive_impairment,0.5
15525,depression,develop,dementia,0.5
15531,cognitive_impairment,associate,depression,0.5
17041,depression,associate,multimorbidity,0.5
17049,responses,regard,depression,0.5
17069,groups,experience,depression,0.5
17076,cognitive_function_decline,with,persistent_depression_status,0.5
4678,other_risk_factors,include,depression,0.45000000000000007
5869,depression,emerge,major_contributors,0.45000000000000007
5916,depression,emerge,prominent_contributors,0.45000000000000007
15355,stress,relate,state_e.g._depression_related_disorder,0.45000000000000007
15527,depression,increase,future_dementia,0.45000000000000007
17046,depressive_symptoms,include,persistent_depression,0.45000000000000007
17068,depressed_group,experience,depression,0.45000000000000007
17584,depression,mediate,hippocampal_structural_alterations,0.45000000000000007
12150,contextual_evidence,suggest,unstable_major_depression,0.4
15510,previous_depression,correlate,subsequent_dementia,0.4
17074,persistent_depression,have,detrimental_effect,0.4
