triple_id,subject,predicate,object,confidence
2271,diet,improves,cognition,1.0
5960,poor_diet,risk_factor_of,vascular_disease,1.0
7887,diet-induced_obesity,occurs_in,minipigs,1.0
7888,diet-induced_obesity,occurs_in,mice,1.0
16038,fruit,part_of,healthy_diet,1.0
16039,fruit,part_of,diet,1.0
16042,vegetables,part_of,diet,1.0
16045,whole_grains,part_of,diet,1.0
16048,fish,part_of,diet,1.0
16051,dairy_products,part_of,diet,1.0
16054,vegetable_oils,part_of,diet,1.0
17728,healthy_diet,prevents,cns_diseases,1.0
16041,vegetables,part_of,healthy_diet,0.9943162739276887
14911,leafy_greens,part_of,mediterranean_diet,0.9915486782789231
16047,fish,part_of,healthy_diet,0.9789116770029069
14612,diet,part_of,multi-domain_intervention_trial,0.9784779161214829
14904,fresh_fruit,part_of,mediterranean_diet,0.9756604373455049
4396,diet,risk_factor_of,dementia,0.9740048438310625
16044,whole_grains,part_of,healthy_diet,0.9706671476364137
16050,dairy_products,part_of,healthy_diet,0.9618216246366502
14397,dietary_transition,occurs_in,traditional_culinary_cultures,0.9560295671224595
14905,vegetables,part_of,mediterranean_diet,0.9513867139816286
16053,vegetable_oils,part_of,healthy_diet,0.9500688552856447
17497,diets,prevents,cognitive_decline,0.949961030483246
14907,meat,part_of,mediterranean_diet,0.9467283427715303
14906,legumes,part_of,mediterranean_diet,0.9460158139467241
14908,fish,part_of,mediterranean_diet,0.9380158573389055
14910,olive_oil,part_of,mediterranean_diet,0.9317709147930147
2272,diet_interventions,improves,cognition,0.9297089163718016
14098,food_groups,part_of,mediterranean_diet,0.9258005380630494
4394,diet,part_of,brain_care_score,0.9236494958400727
12798,poor_diet,risk_factor_of,dementia,0.9168498307466508
9261,diet,affects,brain_structure,0.9155908465385438
14903,ultra-processed_foods,risk_factor_of,dementia,0.9130776613950731
14096,fruits,part_of,mediterranean_diet,0.9053853988647462
12794,balanced_diet,part_of,integrative_healthier_lifestyle,0.8962079495191575
14909,fats,part_of,mediterranean_diet,0.8896657764911653
10249,improved_public_health_initiatives,improves,dietary_habits,0.8840852588415147
