triple_id,subject,predicate,object,confidence
21464,air_pollution,risk_factor_of,less_education,1.0
34178,air_pollution,risk_factor_of,alzheimer_s_disease,1.0
34179,air_pollution,risk_factor_of,alzheimer_s_disease_related_dementias,1.0
15334,air_pollution,risk_factor_of,dementia,0.9851192504935978
15318,air_pollution_exposure,measured_by,charls,0.9500155592012405
15319,air_pollution_exposure,measured_by,charls_data,0.9356109345006942
15333,air_pollution,risk_factor_of,new-onset_dementia,0.9327713310718537
15381,air_pollution,risk_factor_of,risk_factors,0.9203798240125178
16313,home_fuel_types,prevents,indoor_air_pollution,0.9088406175374986
43238,air_pollution,occurs_in,old_age,0.8908157289028169
16312,using_home_fuel_types,prevents,indoor_air_pollution,0.8718511223793031
43237,air_pollution,occurs_in,middle_aged,0.867507913708687
23461,pollution,risk_factor_of,health_disparities,0.8590381234884263
20875,air_pollution,risk_factor_of,early_life,0.8504403442144395
27971,air_pollution,measured_by,gini_index,0.8502934932708741
15320,air_pollution_exposure,measured_by,chinahighairpollutants,0.7887928032922744
27935,predictors,predicts,air_pollution,0.7872002482414246
16166,excessive_alcohol_and_air_pollution,risk_factor_of,risk_factors,0.7654077917337418
27419,air_pollution,risk_factor_of,brain_health,0.7417522281408311
27596,air_pollution,risk_factor_of,brain-age_gaps,0.7295218020677567
27418,high_levels_of_air_pollution,risk_factor_of,brain_health,0.7235183000564576
14966,air_pollution,show,decreasing_trends,0.65
14967,air_pollution,show_over,year_period,0.65
21417,greatest_uncertainty,be_with,air_pollution,0.65
15990,proxy,for,air_pollution,0.6000000000000001
20671,air_pollution,is_a,available,0.6000000000000001
21361,air_pollution,is_a,responsible,0.6000000000000001
26944,air_pollution,is_a,influential,0.6000000000000001
21364,notable_exception,is_a,air_pollution,0.55
14875,pollution_exposure,conduct,integration,0.5283800000000001
17710,air_pollution,include,life,0.5168521739130435
14956,air_pollution,have,significant_decrease,0.5
14880,recorded_annual_pollution_days,follow,follow_period,0.47838
37075,",airpollution_stress",enhance,understanding,0.46890625
13241,air_pollution,weaken,protective_effects,0.45000000000000007
14912,air_pollution,exhibit,downward_trends,0.45000000000000007
14970,air_pollution,decrease,decreasing_trends,0.45000000000000007
15771,air_pollution,display,significant_increasing_trends,0.45000000000000007
15772,air_pollution,increase,significant_increasing_trends,0.45000000000000007
15801,air_pollution,exhibit,upward_trends,0.45000000000000007
15829,air_pollution,exhibit,significant_increasing_trends,0.45000000000000007
15995,indoor_air_pollution,neglect,outdoor_aspect,0.45000000000000007
21418,air_pollution,involve,multiple_independent_exposures,0.45000000000000007
26239,urban_areas,have,pollution,0.45000000000000007
